regional;idade_cliente;plan_type;Qnt_abandono;sum_recharge;recharge_frequency;rec_online_10;rec_online_35_b5;rec_online_15;sos_rec_5;rec_online_20_b2;chip_pre_rec_10;rec_online_13;rec_online_50_b8;rec_online_30_b4;rec_online_40_b6;sum_services;services_frequency;inter_avulsa;clube;entretenimento;pct_internet_mensal;prezao_diario;prezao_mensal;prezao_semanal;servicos_operadora;venda
0.25;0.22999999999999998;1.0;0.0;0.0441306266548985;0.01818181818181818;0.0;0.0;0.05555555555555555;0.0;0.034482758620689655;0.0;0.0;0.0;0.0;0.0;0.04317737575379497;0.015659955257270694;0.0;0.0;0.0;0.0;0.029850746268656716;0.16666666666666666;0.0;0.027777777777777776;1
0.375;0.19;1.0;0.2;0.0044130626654898504;0.0;0.0;0.0;0.0;0.020833333333333332;0.0;0.0;0.0;0.0;0.0;0.0;0.0024953212726138486;0.0022371364653243847;0.0;0.0;0.0;0.0;0.007462686567164179;0.0;0.0;0.027777777777777776;0
0.125;0.01;1.0;0.0;0.057369814651368055;0.03636363636363636;0.09090909090909091;0.0;0.027777777777777776;0.0;0.034482758620689655;0.0;0.0;0.0;0.0;0.0;0.05307548346849657;0.017897091722595078;0.006711409395973154;0.0;0.0;0.06666666666666667;0.0;0.0;0.1282051282051282;0.0;1
0.375;0.42000000000000004;1.0;0.06666666666666667;0.18799646954986762;0.16363636363636364;0.18181818181818182;0.0;0.0;0.16666666666666666;0.10344827586206896;0.0;0.023809523809523808;0.0;0.0;0.1;0.14478685797463092;0.10067114093959731;0.006711409395973154;0.05161290322580645;0.375;0.06666666666666667;0.08955223880597014;0.0;0.15384615384615385;0.0;0
0.75;0.01;1.0;0.0;0.01323918799646955;0.0;0.0;0.0;0.027777777777777776;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.01238511124974007;0.020134228187919462;0.0044742729306487695;0.0;0.0;0.0;0.05970149253731343;0.0;0.0;0.0;0
0.125;0.28;1.0;0.0;0.18093556928508386;0.08181818181818182;0.0;0.0;0.027777777777777776;0.08333333333333333;0.034482758620689655;1.0;0.0;0.18181818181818182;0.0;0.1;0.15146600124766066;0.08277404921700222;0.0044742729306487695;0.0;0.0;0.0;0.23880597014925373;0.16666666666666666;0.02564102564102564;0.0;0
0.375;0.42000000000000004;1.0;0.13333333333333336;0.0794351279788173;0.06363636363636363;0.06060606060606061;0.0;0.0;0.08333333333333333;0.034482758620689655;0.0;0.0;0.0;0.08333333333333333;0.0;0.05820752755250572;0.049217002237136466;0.04697986577181208;0.0;0.0;0.06666666666666667;0.0;0.0;0.02564102564102564;0.0;1
0.5;0.01;1.0;0.0;0.01323918799646955;0.00909090909090909;0.030303030303030304;0.0;0.0;0.020833333333333332;0.0;0.0;0.0;0.0;0.0;0.0;0.006729049698482013;0.006711409395973154;0.0;0.0;0.0;0.0;0.014925373134328358;0.0;0.0;0.027777777777777776;0
0.125;0.01;1.0;0.0;0.0264783759929391;0.01818181818181818;0.09090909090909091;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.024470783946766477;0.01342281879194631;0.0044742729306487695;0.0;0.0;0.0;0.022388059701492536;0.0;0.05128205128205128;0.0;0
0.125;0.47000000000000003;0.0;0.0;0.22506619593998237;0.11818181818181817;0.0;0.0;0.1388888888888889;0.0;0.10344827586206896;0.0;0.0;0.0;0.3333333333333333;0.0;0.2035350384695363;0.06711409395973153;0.015659955257270694;0.0;0.0;0.4;0.08208955223880597;0.0;0.07692307692307693;0.0;1
1.0;0.46;1.0;0.0;0.1323918799646955;0.03636363636363636;0.0;0.0;0.0;0.0;0.06896551724137931;0.0;0.0;0.0;0.08333333333333333;0.2;0.13826575171553337;0.05592841163310962;0.024608501118568233;0.0;0.0;0.0;0.0;0.0;0.3846153846153846;0.0;0
1.0;0.34;1.0;0.0;0.03089143865842895;0.00909090909090909;0.0;0.0;0.027777777777777776;0.0;0.034482758620689655;0.0;0.0;0.0;0.0;0.0;0.028230401330838012;0.008948545861297539;0.0;0.0;0.0;0.0;0.014925373134328358;0.0;0.07692307692307693;0.0;0
0.5;0.36000000000000004;1.0;0.0;0.07060900264783761;0.06363636363636363;0.24242424242424243;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.06645872322728216;0.017897091722595078;0.0;0.0;0.0;0.06666666666666667;0.007462686567164179;0.0;0.1794871794871795;0.0;0
1.0;0.33;0.0;0.0;0.088261253309797;0.06363636363636363;0.0;0.0;0.0;0.0;0.034482758620689655;0.0;0.0;0.09090909090909091;0.08333333333333333;0.0;0.06286546059471823;0.08948545861297538;0.09172259507829977;0.0;0.0;0.0;0.0;0.0;0.0;0.0;1
0.75;0.01;1.0;0.0;0.2471315092674316;0.19999999999999998;0.15151515151515152;0.0;0.08333333333333333;0.1875;0.13793103448275862;0.0;0.0;0.0;0.16666666666666666;0.0;0.1891703056768559;0.14765100671140938;0.015659955257270694;0.012903225806451613;0.25;0.13333333333333333;0.23880597014925373;0.0;0.23076923076923075;0.0;0
0.0;0.31;1.0;0.0;0.1235657546337158;0.11818181818181817;0.42424242424242425;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.1155333749220212;0.06040268456375839;0.017897091722595078;0.0;0.0;0.0;0.07462686567164178;0.0;0.2564102564102564;0.0;0
0.125;0.49000000000000005;1.0;0.0;0.09267431597528686;0.01818181818181818;0.0;0.3333333333333333;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.09449781659388645;0.015659955257270694;0.0;0.0;0.0;0.0;0.03731343283582089;0.16666666666666666;0.0;0.0;0
0.75;0.41000000000000003;1.0;0.06666666666666667;0.035304501323918804;0.02727272727272727;0.030303030303030304;0.0;0.0;0.041666666666666664;0.034482758620689655;0.0;0.0;0.0;0.0;0.0;0.041081305884799336;0.020134228187919462;0.011185682326621923;0.0;0.0;0.0;0.007462686567164179;0.0;0.10256410256410256;0.0;0
1.0;0.5800000000000001;0.0;0.26666666666666666;0.0794351279788173;0.045454545454545456;0.0;0.0;0.0;0.041666666666666664;0.13793103448275862;0.0;0.0;0.0;0.0;0.0;0.048018299022665835;0.07829977628635346;0.05592841163310962;0.0;0.0;0.0;0.0;0.0;0.0;0.3055555555555555;1
0.375;0.30000000000000004;1.0;0.06666666666666667;0.2118270079435128;0.2545454545454545;0.48484848484848486;0.0;0.0;0.25;0.034482758620689655;0.0;0.0;0.0;0.0;0.0;0.13104595550010398;0.09395973154362415;0.017897091722595078;0.0064516129032258064;0.0;0.0;0.18656716417910446;0.0;0.20512820512820512;0.027777777777777776;0
1.0;0.28;1.0;0.0;0.11915269196822595;0.054545454545454536;0.0;0.0;0.027777777777777776;0.0;0.20689655172413793;0.0;0.0;0.0;0.0;0.0;0.11767935121646912;0.06263982102908276;0.0022371364653243847;0.0;0.325;0.0;0.014925373134328358;0.0;0.3333333333333333;0.0;0
1.0;0.55;1.0;0.0;0.02030008826125331;0.00909090909090909;0.030303030303030304;0.0;0.0;0.0;0.0;0.0;0.023809523809523808;0.0;0.0;0.0;0.01819920981493034;0.02237136465324385;0.0;0.0;0.0;0.0;0.08208955223880597;0.0;0.0;0.0;0
0.125;0.01;1.0;0.0;0.0529567519858782;0.03636363636363636;0.09090909090909091;0.0;0.05555555555555555;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.015753794967768766;0.008948545861297539;0.0;0.03225806451612903;0.0;0.0;0.0;0.0;0.0;0.0;0
1.0;0.01;1.0;0.06666666666666667;0.28243601059135043;0.21818181818181817;0.030303030303030304;0.0;0.08333333333333333;0.22916666666666666;0.3103448275862069;0.0;0.0;0.0;0.08333333333333333;0.0;0.20496568933250156;0.13646532438478745;0.03803131991051454;0.01935483870967742;0.17500000000000002;0.3333333333333333;0.14925373134328357;0.0;0.2564102564102564;0.0;1
1.0;0.32;1.0;0.0;0.10414827890556046;0.08181818181818182;0.030303030303030304;0.0;0.027777777777777776;0.08333333333333333;0.10344827586206896;0.0;0.023809523809523808;0.0;0.0;0.0;0.0496568933250156;0.06935123042505592;0.024608501118568233;0.0064516129032258064;0.0;0.0;0.14925373134328357;0.0;0.0;0.0;1
0.75;0.41000000000000003;1.0;0.0;0.04677846425419241;0.03636363636363636;0.12121212121212122;0.0;0.0;0.0;0.0;0.0;0.023809523809523808;0.0;0.0;0.0;0.03512580578082762;0.03355704697986577;0.029082774049217;0.0;0.0;0.13333333333333333;0.007462686567164179;0.0;0.0;0.0;0
0.75;0.64;1.0;0.0;0.03971756398940865;0.01818181818181818;0.0;0.0;0.08333333333333333;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.037396548138906215;0.0044742729306487695;0.0;0.0;0.0;0.0;0.0;0.16666666666666666;0.0;0.0;0
1.0;0.65;1.0;0.06666666666666667;0.1500441306266549;0.08181818181818182;0.09090909090909091;0.0;0.0;0.0;0.24137931034482757;0.0;0.0;0.0;0.0;0.0;0.15277188604699524;0.07158836689038031;0.011185682326621923;0.01935483870967742;0.275;0.0;0.0;0.0;0.28205128205128205;0.0;1
0.125;0.42000000000000004;1.0;0.0;0.03089143865842895;0.0;0.0;0.1111111111111111;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.013624454148471615;0.02237136465324385;0.024608501118568233;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0
0.0;0.22;1.0;0.0;0.11473962930273611;0.11818181818181817;0.36363636363636365;0.0;0.0;0.041666666666666664;0.0;0.0;0.0;0.0;0.0;0.0;0.08556456643792887;0.024608501118568233;0.0;0.0;0.0;0.0;0.014925373134328358;0.0;0.2564102564102564;0.0;0
0.75;0.01;1.0;0.0;0.08914386584289498;0.08181818181818182;0.0;0.0;0.05555555555555555;0.10416666666666666;0.034482758620689655;0.0;0.047619047619047616;0.0;0.0;0.0;0.059837804117280104;0.053691275167785234;0.0;0.0;0.0;0.0;0.16417910447761194;0.0;0.07692307692307693;0.0;0
0.375;0.37000000000000005;0.0;0.06666666666666667;0.03089143865842895;0.01818181818181818;0.06060606060606061;0.0;0.027777777777777776;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.02427115824495737;0.0447427293064877;0.04697986577181208;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0
0.0;0.32;1.0;0.0;0.0264783759929391;0.01818181818181818;0.09090909090909091;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.016568933250155956;0.01342281879194631;0.0;0.012903225806451613;0.0;0.0;0.029850746268656716;0.0;0.02564102564102564;0.0;0
1.0;0.22999999999999998;1.0;0.26666666666666666;0.02471315092674316;0.00909090909090909;0.0;0.0;0.027777777777777776;0.0;0.0;0.0;0.023809523809523808;0.0;0.0;0.0;0.022424620503223122;0.0044742729306487695;0.0;0.0;0.0;0.0;0.007462686567164179;0.0;0.05128205128205128;0.0;1
0.125;0.01;1.0;0.0;0.0529567519858782;0.054545454545454536;0.15151515151515152;0.0;0.0;0.041666666666666664;0.0;0.0;0.0;0.0;0.0;0.0;0.04403410272405906;0.026845637583892617;0.0;0.012903225806451613;0.0;0.0;0.04477611940298507;0.0;0.10256410256410256;0.027777777777777776;0
1.0;0.44;1.0;0.0;0.01323918799646955;0.0;0.0;0.0;0.027777777777777776;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.012451653150343106;0.0022371364653243847;0.0;0.0;0.025;0.0;0.0;0.0;0.02564102564102564;0.0;1
0.5;0.30000000000000004;0.0;0.26666666666666666;0.02709620476610768;0.01818181818181818;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.01039717196922437;0.017897091722595078;0.020134228187919462;0.0;0.0;0.0;0.0;0.0;0.0;0.0;1
0.875;0.01;1.0;0.0;0.008826125330979701;0.0;0.0;0.0;0.0;0.0;0.0;1.0;0.0;0.0;0.0;0.0;0.008301102100228738;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.02564102564102564;0.0;0
0.875;0.55;1.0;0.06666666666666667;0.088261253309797;0.08181818181818182;0.24242424242424243;0.0;0.027777777777777776;0.020833333333333332;0.0;0.0;0.0;0.0;0.0;0.0;0.07573300062383032;0.029082774049217004;0.0;0.03225806451612903;0.0;0.0;0.014925373134328358;0.0;0.1794871794871795;0.0;0
0.125;0.24;0.0;0.06666666666666667;0.04580759046778464;0.01818181818181818;0.0;0.0;0.027777777777777776;0.0;0.0;0.0;0.0;0.0;0.08333333333333333;0.0;0.013083801206071947;0.015659955257270694;0.011185682326621923;0.0064516129032258064;0.0;0.0;0.0;0.0;0.0;0.05555555555555555;0
0.5;0.44;1.0;0.13333333333333336;0.0264783759929391;0.00909090909090909;0.0;0.0;0.05555555555555555;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.022807236431690577;0.01342281879194631;0.011185682326621923;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0
1.0;0.27;1.0;0.0;0.17210944395410416;0.07272727272727272;0.030303030303030304;0.0;0.0;0.020833333333333332;0.13793103448275862;0.0;0.0;0.0;0.16666666666666666;0.1;0.15812850904553963;0.05145413870246085;0.029082774049217;0.0;0.0;0.0;0.0;0.0;0.28205128205128205;0.0;0
1.0;0.38;1.0;0.0;0.01323918799646955;0.0;0.0;0.0;0.027777777777777776;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.011628197130380536;0.0;0.0;0.0;0.0;0.06666666666666667;0.0;0.0;0.0;0.0;0
1.0;0.41000000000000003;1.0;0.06666666666666667;0.14563106796116507;0.14545454545454545;0.42424242424242425;0.0;0.027777777777777776;0.041666666666666664;0.0;0.0;0.0;0.0;0.0;0.0;0.11957579538365565;0.049217002237136466;0.0022371364653243847;0.0;0.0;0.0;0.07462686567164178;0.0;0.3076923076923077;0.0;1
0.5;0.49000000000000005;1.0;0.0;0.017652250661959402;0.0;0.0;0.0;0.0;0.0;0.034482758620689655;0.0;0.0;0.0;0.0;0.0;0.016618839675608232;0.0;0.0;0.0;0.0;0.0;0.0;0.05555555555555555;0.0;0.0;0
0.125;0.01;1.0;0.0;0.017652250661959402;0.00909090909090909;0.06060606060606061;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0024703680598877104;0.0022371364653243847;0.0044742729306487695;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0
1.0;0.37000000000000005;1.0;0.0;0.008826125330979701;0.0;0.030303030303030304;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0016469120399251402;0.0;0.0;0.0;0.0;0.0;0.007462686567164179;0.0;0.0;0.0;0
0.125;0.01;1.0;0.0;0.11915269196822595;0.09999999999999999;0.12121212121212122;0.0;0.027777777777777776;0.08333333333333333;0.10344827586206896;0.0;0.0;0.0;0.0;0.0;0.08069868995633186;0.040268456375838924;0.011185682326621923;0.0064516129032258064;0.0;0.0;0.03731343283582089;0.0;0.1794871794871795;0.027777777777777776;1
0.375;0.07;1.0;0.0;0.008826125330979701;0.0;0.030303030303030304;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;3.327095030151799e-05;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.027777777777777776;0
0.5;0.01;1.0;0.0;0.0617828773168579;0.06363636363636363;0.09090909090909091;0.0;0.0;0.08333333333333333;0.034482758620689655;0.0;0.0;0.0;0.0;0.0;0.033495529216053234;0.058165548098434;0.0022371364653243847;0.012903225806451613;0.17500000000000002;0.0;0.12686567164179105;0.0;0.0;0.0;1
0.5;0.26;1.0;0.0;0.0529567519858782;0.045454545454545456;0.09090909090909091;0.0;0.0;0.041666666666666664;0.034482758620689655;0.0;0.0;0.0;0.0;0.0;0.04562279060095654;0.029082774049217004;0.022371364653243846;0.0;0.0;0.0;0.0;0.0;0.10256410256410256;0.0;0
0.5;0.66;1.0;0.06666666666666667;0.0264783759929391;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.08333333333333333;0.0;0.0016469120399251402;0.0;0.0;0.0;0.0;0.0;0.007462686567164179;0.0;0.0;0.0;0
0.0;0.28;1.0;0.0;0.0970873786407767;0.09999999999999999;0.06060606060606061;0.0;0.1111111111111111;0.125;0.0;0.0;0.0;0.0;0.0;0.0;0.05363277188604699;0.09619686800894854;0.006711409395973154;0.0;0.0;0.0;0.30597014925373134;0.0;0.0;0.0;0
0.125;0.01;1.0;0.0;0.12797881729920565;0.03636363636363636;0.0;0.1111111111111111;0.0;0.0;0.10344827586206896;0.0;0.0;0.09090909090909091;0.0;0.0;0.11589103763776253;0.03355704697986577;0.006711409395973154;0.0;0.0;0.0;0.0;0.0;0.3333333333333333;0.0;0
0.125;0.01;1.0;0.06666666666666667;0.01323918799646955;0.00909090909090909;0.030303030303030304;0.0;0.0;0.020833333333333332;0.0;0.0;0.0;0.0;0.0;0.0;0.0025119567477646077;0.0044742729306487695;0.0044742729306487695;0.0;0.0;0.0;0.0;0.0;0.0;0.027777777777777776;0
0.0;0.36000000000000004;1.0;0.0;0.0970873786407767;0.08181818181818182;0.18181818181818182;0.0;0.0;0.041666666666666664;0.06896551724137931;0.0;0.0;0.0;0.0;0.0;0.07222291536702016;0.03355704697986577;0.015659955257270694;0.0;0.0;0.0;0.014925373134328358;0.0;0.1794871794871795;0.0;0
0.875;0.01;1.0;0.0;0.0441306266548985;0.02727272727272727;0.030303030303030304;0.0;0.027777777777777776;0.020833333333333332;0.034482758620689655;0.0;0.0;0.0;0.0;0.0;0.03536702017051362;0.01342281879194631;0.006711409395973154;0.0;0.0;0.0;0.0;0.0;0.10256410256410256;0.0;0
0.5;0.25;1.0;0.6;0.1235657546337158;0.08181818181818182;0.06060606060606061;0.0;0.2222222222222222;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.11457683510085255;0.05145413870246085;0.026845637583892617;0.0;0.0;0.0;0.0;0.0;0.3076923076923077;0.0;1
0.375;0.01;1.0;0.0;0.05560458958517211;0.02727272727272727;0.0;0.0;0.05555555555555555;0.0;0.034482758620689655;0.0;0.023809523809523808;0.0;0.0;0.0;0.004949053857350801;0.006711409395973154;0.008948545861297539;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0
1.0;0.5;1.0;0.0;0.035304501323918804;0.00909090909090909;0.0;0.0;0.0;0.0;0.06896551724137931;0.0;0.0;0.0;0.0;0.0;0.028130588479933456;0.035794183445190156;0.0;0.0;0.0;0.0;0.12686567164179105;0.0;0.0;0.0;0
0.875;0.38;1.0;0.06666666666666667;0.1059135039717564;0.045454545454545456;0.0;0.0;0.0;0.0;0.20689655172413793;0.0;0.0;0.0;0.0;0.0;0.09986275733000623;0.026845637583892617;0.0;0.0064516129032258064;0.0;0.0;0.0;0.0;0.3076923076923077;0.0;0
0.125;0.38;1.0;0.0;0.3954104148278906;0.33636363636363636;0.12121212121212122;0.0;0.1388888888888889;0.375;0.24137931034482757;0.0;0.023809523809523808;0.0;0.25;0.0;0.25197754210854645;0.22147651006711408;0.09619686800894854;0.012903225806451613;0.0;0.0;0.23880597014925373;0.0;0.23076923076923075;0.3333333333333333;1
0.25;0.6900000000000001;1.0;0.0;0.017652250661959402;0.0;0.0;0.0;0.0;0.0;0.034482758620689655;0.0;0.0;0.0;0.0;0.0;0.017858182574339777;0.0022371364653243847;0.0;0.0;0.0;0.0;0.007462686567164179;0.05555555555555555;0.0;0.0;0
0.75;0.01;1.0;0.0;0.057369814651368055;0.00909090909090909;0.0;0.1111111111111111;0.0;0.0;0.0;0.0;0.0;0.0;0.08333333333333333;0.0;0.08179663131628195;0.053691275167785234;0.029082774049217;0.0;0.0;0.0;0.0;0.1111111111111111;0.0;0.2777777777777778;0
0.125;0.43000000000000005;1.0;0.0;0.14121800529567521;0.11818181818181817;0.0;0.0;0.25;0.10416666666666666;0.0;0.0;0.0;0.0;0.0;0.0;0.09555416926595965;0.06711409395973153;0.017897091722595078;0.0064516129032258064;0.0;0.0;0.1044776119402985;0.0;0.20512820512820512;0.0;1
0.625;0.36000000000000004;1.0;0.06666666666666667;0.18093556928508386;0.11818181818181817;0.12121212121212122;0.2222222222222222;0.0;0.10416666666666666;0.06896551724137931;0.0;0.0;0.0;0.08333333333333333;0.0;0.11629860677895612;0.053691275167785234;0.011185682326621923;0.0064516129032258064;0.0;0.06666666666666667;0.1044776119402985;0.1111111111111111;0.05128205128205128;0.0;1
0.5;0.31;1.0;0.0;0.17210944395410416;0.10909090909090909;0.0;0.0;0.3611111111111111;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.16207943439384487;0.026845637583892617;0.0;0.0;0.0;0.0;0.0;0.0;0.3333333333333333;0.0;0
1.0;0.45;1.0;0.0;0.008826125330979701;0.0;0.030303030303030304;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.008301102100228738;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.02564102564102564;0.0;0
1.0;0.43000000000000005;1.0;0.0;0.33451015004413065;0.22727272727272727;0.030303030303030304;0.0;0.611111111111111;0.0;0.0;0.0;0.07142857142857142;0.0;0.0;0.0;0.31052609690164273;0.05592841163310962;0.0;0.0;0.0;0.0;0.007462686567164179;0.0;0.641025641025641;0.0;0
0.125;0.35000000000000003;1.0;0.0;0.01323918799646955;0.00909090909090909;0.0;0.0;0.0;0.020833333333333332;0.0;1.0;0.0;0.0;0.0;0.0;0.009756706175920149;0.006711409395973154;0.0;0.0;0.0;0.0;0.007462686567164179;0.0;0.02564102564102564;0.027777777777777776;0
0.75;0.01;1.0;0.0;0.008826125330979701;0.0;0.030303030303030304;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.008301102100228738;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.02564102564102564;0.0;0
0.75;0.01;1.0;0.0;0.16328331862312445;0.12727272727272726;0.2727272727272727;0.0;0.05555555555555555;0.020833333333333332;0.10344827586206896;0.0;0.0;0.0;0.0;0.0;0.1545352464129757;0.06487695749440715;0.035794183445190156;0.0;0.0;0.0;0.022388059701492536;0.0;0.28205128205128205;0.0;1
0.75;0.01;1.0;0.0;0.03089143865842895;0.00909090909090909;0.0;0.0;0.027777777777777776;0.0;0.034482758620689655;0.0;0.0;0.0;0.0;0.0;0.021601164483260552;0.0022371364653243847;0.0;0.0;0.0;0.0;0.0;0.05555555555555555;0.0;0.0;0
0.25;0.24;1.0;0.0;0.0264783759929391;0.00909090909090909;0.030303030303030304;0.0;0.0;0.0;0.034482758620689655;0.0;0.0;0.0;0.0;0.0;0.020020794343938445;0.011185682326621923;0.008948545861297539;0.0;0.0;0.0;0.0;0.0;0.02564102564102564;0.0;0
0.125;0.01;1.0;0.0;0.008826125330979701;0.0;0.030303030303030304;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.015762112705344146;0.0044742729306487695;0.0022371364653243847;0.0;0.0;0.0;0.0;0.0;0.02564102564102564;0.027777777777777776;0
1.0;0.37000000000000005;1.0;0.06666666666666667;0.39276257722859664;0.21818181818181817;0.030303030303030304;0.0;0.027777777777777776;0.16666666666666666;0.24137931034482757;0.0;0.0;0.0;0.6666666666666666;0.0;0.3342482844666251;0.14988814317673377;0.029082774049217;0.0;0.025;0.0;0.22388059701492538;0.05555555555555555;0.5897435897435898;0.0;1
0.125;0.43000000000000005;1.0;0.0;0.02030008826125331;0.00909090909090909;0.030303030303030304;0.0;0.0;0.0;0.0;0.0;0.023809523809523808;0.0;0.0;0.0;0.01867332085672697;0.008948545861297539;0.0022371364653243847;0.0064516129032258064;0.0;0.0;0.0;0.0;0.05128205128205128;0.027777777777777776;0
0.5;0.22999999999999998;1.0;0.0;0.0794351279788173;0.07272727272727272;0.21212121212121213;0.0;0.027777777777777776;0.020833333333333332;0.0;0.0;0.0;0.0;0.0;0.0;0.05820752755250572;0.026845637583892617;0.013422818791946308;0.0064516129032258064;0.0;0.0;0.0;0.0;0.15384615384615385;0.0;0
1.0;0.38;0.0;0.0;0.01323918799646955;0.0;0.0;0.0;0.027777777777777776;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.03998336452484924;0.07158836689038031;0.008948545861297539;0.0;0.0;0.0;0.208955223880597;0.0;0.0;0.027777777777777776;0
0.5;0.34;0.0;0.0;0.11032656663724626;0.06363636363636363;0.0;0.0;0.19444444444444442;0.0;0.034482758620689655;0.0;0.0;0.0;0.0;0.0;0.0804075691411936;0.04697986577181208;0.026845637583892617;0.012903225806451613;0.0;0.0;0.0;0.0;0.20512820512820512;0.0;0
0.125;0.01;1.0;0.0;0.035304501323918804;0.02727272727272727;0.12121212121212122;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.033162819713038055;0.006711409395973154;0.0;0.0;0.0;0.0;0.0;0.0;0.10256410256410256;0.0;1
0.75;0.01;1.0;0.0;0.017652250661959402;0.0;0.0;0.0;0.0;0.0;0.034482758620689655;0.0;0.0;0.0;0.0;0.0;0.030642545227698065;0.03131991051454139;0.0022371364653243847;0.0;0.0;0.06666666666666667;0.0;0.0;0.0;0.3611111111111111;0
1.0;0.01;1.0;0.0;0.02912621359223301;0.00909090909090909;0.0;0.0;0.0;0.0;0.034482758620689655;0.0;0.023809523809523808;0.0;0.0;0.0;0.025327510917030567;0.006711409395973154;0.0;0.0064516129032258064;0.0;0.06666666666666667;0.007462686567164179;0.05555555555555555;0.0;0.0;0
0.75;0.6;1.0;0.0;0.0529567519858782;0.01818181818181818;0.0;0.0;0.0;0.0;0.10344827586206896;0.0;0.0;0.0;0.0;0.0;0.05815762112705345;0.01342281879194631;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0
0.75;0.28;1.0;0.0;0.02206531332744925;0.00909090909090909;0.0;0.0;0.0;0.020833333333333332;0.034482758620689655;0.0;0.0;0.0;0.0;0.0;0.020336868371802867;0.006711409395973154;0.006711409395973154;0.0;0.0;0.0;0.0;0.05555555555555555;0.0;0.0;0
1.0;0.01;1.0;0.0;0.06619593998234775;0.01818181818181818;0.0;0.0;0.027777777777777776;0.0;0.0;0.0;0.0;0.0;0.16666666666666666;0.0;0.0037097109586192553;0.0044742729306487695;0.006711409395973154;0.0;0.0;0.0;0.0;0.0;0.0;0.0;1
1.0;0.22;1.0;0.0;0.02912621359223301;0.01818181818181818;0.0;0.0;0.027777777777777776;0.020833333333333332;0.0;0.0;0.023809523809523808;0.0;0.0;0.0;0.024063214805572882;0.011185682326621923;0.0;0.0;0.0;0.0;0.014925373134328358;0.0;0.05128205128205128;0.0;0
0.375;0.30000000000000004;1.0;0.0;0.09267431597528686;0.06363636363636363;0.030303030303030304;0.0;0.08333333333333333;0.041666666666666664;0.06896551724137931;0.0;0.0;0.0;0.0;0.0;0.06968600540652942;0.02237136465324385;0.006711409395973154;0.0;0.0;0.0;0.0;0.0;0.20512820512820512;0.0;0
0.625;0.24;1.0;0.0;0.0441306266548985;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.09090909090909091;0.0;0.0;0.02150966936993138;0.026845637583892617;0.006711409395973154;0.0;0.0;0.0;0.07462686567164178;0.0;0.0;0.0;0
0.625;0.22;1.0;0.0;0.01323918799646955;0.0;0.0;0.0;0.027777777777777776;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.013366604283634849;0.020134228187919462;0.0;0.0;0.0;0.0;0.06716417910447761;0.0;0.0;0.027777777777777776;0
0.125;0.38;1.0;0.0;0.06619593998234775;0.03636363636363636;0.0;0.0;0.027777777777777776;0.041666666666666664;0.034482758620689655;0.0;0.0;0.0;0.08333333333333333;0.0;0.054797255146600124;0.06711409395973153;0.06711409395973154;0.0;0.0;0.06666666666666667;0.0;0.0;0.0;0.0;0
